cc_number|cc_expiry|cc_provider|cc_ccv|cc_card_type|client_id|token
3504973965972444|03/32|VISA 19 digit|568|Classic|347414fa-99d8-4d0a-9fbd-63d24712ebca|9cfe11c21e2ed0c664a48e3618ee769a1803b09c3232562fbb107a1b9cfd0bb2
180002755392915|06/21|Diners Club / Carte Blanche|621|Platinum|9c5cfdb0-83f8-4a45-aa7b-33a7726bdf10|fc29ebcbf69aea7bc9eca9b10f93f61626b5ac25577615650983d871fe12dc11
30074659987175|11/31|VISA 19 digit|684|Gold|725169d8-7640-462f-b112-552ea834d339|509c4a5a99e5045d443f163b8d7af73e68faa336e2a734aa75124d784aa01b7b
3586893956704740|08/17|JCB 16 digit|577|Platinum|07556f54-33c1-49ee-8d7b-111d075945f3|341094846551a29a1f6010420055eb20a33ba912d0b1164409fa32b3cb35ad64
4739167016204148|09/24|JCB 16 digit|2004|Classic|4fca7f48-ffb8-48df-8e85-7ff57b90999e|52bcb9c0f345733b88209055b80d920cc8107325211d3da44c73db313b03dd53
6545175373648319|11/27|JCB 16 digit|319|Gold|7774987c-70b4-4a3b-b812-5de08e372df4|e65a0f01bae9dc6b34dbba4ebcffb96383115e44e9f474e42ecd6a724e1c9da1
180025855873518|12/19|Discover|660|Platinum|40711440-6e6f-4ad6-8ed1-33837dcf2e45|06d77baa206fa9557f1a018b66e3c6bd065626b52447dccc9aea6fe7e66e73ea
502086580680|03/13|VISA 16 digit|329|Classic|297c717c-6583-4f15-9f84-89f30f2bd62d|baf909887ac8d6675273a2a45b18d5d46f1d6c0f758fba5539a8ae7a87348cdc
4686045852667585353|03/20|Maestro|810|Gold|b5ece29f-74e5-4c54-8ac7-30f7ad48d15b|4c147431eb92c32f2ef15e0b2d8b72c609be7faf462ff46aedc32bd6dc7c417a
213168585628694|04/27|JCB 16 digit|688|Gold|e30a38b8-669f-4d64-8f71-9587071d3157|bb5eb9efefa7a8a3617908a2e5a25a4bbf55cb1875822975b6fe712e157ff4c4
3542153320356633|10/23|JCB 16 digit|237|Classic|de011498-bb6b-4820-a6a0-4c518c73aace|f4e8fd62dc70f4491c1a37b1c6a95a1d94b88b2879706efa9ffbb3b111518228
6011670799786094|02/31|JCB 16 digit|683|Platinum|e72ecfe1-517e-49e1-9cf7-cf63619c9c36|a9a3c6a71a8e03c66f4fb5deecd610cc4e30c0cbcfbb6e94a9b73a6551dff5a3
213122321526688|08/13|JCB 16 digit|7936|Classic|ce954dde-0930-4aac-9db9-a1d07c0baea4|3b2e2e8498a8faf311f7a1416ab6110db772aa564eab4eb73dca4b21dbbdd321
3588456682525876|12/23|VISA 16 digit|788|Classic|2d7f3d8e-c6a4-4964-a9c1-d7c8f8b2e0ff|ed80ceb07884a5acb44a75842bff53f19a41a0a43d0a4b89b90f84e32b8e2234
6587271864870634|11/18|JCB 16 digit|037|Classic|1e506fd3-7a65-4d48-9130-d56551e5a068|55aa8b7d4da175ca87d0291adbb795743767466b1554e2052a0a9bdbc6a2ded5
2265381167410943|08/14|VISA 13 digit|062|Platinum|2e418159-6e36-49db-b310-acf589b1010c|39da1999d2b74f24cf5023d4ed0b8dc30c17b9f48aaea2dafb68b666d0c01e0c
4705717906291|10/18|Maestro|722|Gold|8c7df7be-5960-4473-a050-3b237b14bb00|7770eb298801d1190b02b48d6e20afb875afce33595c062f29f9846920d3f886
501896541064|11/16|JCB 16 digit|381|Gold|617c61db-bf95-4bc5-b020-716245f0d600|6ff8512028673b90e98acf845ff3041f23afcbfcb2fab6299fa8d7b745095c1c
340224180916921|04/28|Maestro|848|Classic|f999e59c-02ab-4e38-a183-1a7fa89ca532|f32e46893696cf071678780cb8aa4ccb94539869c93e31dd305a7919b458ea48
370295999824178|12/24|VISA 13 digit|839|Platinum|b000f03a-62f6-4869-9a75-d2f2105fafd1|86b345aa2960146cd06c5627d343a9f84c40d9a15dd80da998d4b437c675c2b6
376363696935228|07/13|American Express|287|Classic|93f81812-2a7a-4e09-96ce-9482a8e1e307|5792f141ebcbdb0f445b38996b61425e3f8e3e0bb22d82d7e0cd5934f4e86446
180018497738645|03/30|Discover|2216|Platinum|856470b8-fe24-47bf-92bc-3df02ab82a7d|c64c7493c2f0d192c6ab7fcb46ce47b929fe37ade3a61ee1df3422592673926a
3518800830887354|06/16|Discover|775|Classic|0ab0e330-cab1-40b9-8ee6-671bfc1e08d0|5a10a906cf1c782787be05d9b03140e5e217d9c417ede3c1eec186e3d6c52274
180014369631745|07/18|VISA 13 digit|214|Gold|0b72b2f3-0e8c-4f9c-a66c-c3840de4ad96|6f9f87160b93e0f17113e718ed77fcd926dd6a0b1ed7ee455b4c33ffa7ea7aa5
4790782881795291888|06/19|Discover|103|Classic|35f6137e-c4aa-437f-93d5-c6f84e4d20fa|01b884c5987bb9883a2ae9d1fc4ecce2042a5deff46d1a9a73697cd8471cbed0
639042153598|02/28|JCB 16 digit|654|Gold|b76b3fe5-fe2a-4e12-a9ab-03c50db1b9a1|c0da158ff757a0484807f46d845385dd4a4c90469c0e6ad80d3fd4f5dfacf0c0
572545511550|10/32|JCB 15 digit|571|Classic|ca997537-6d37-4a5a-8f76-86e21acb071b|62525952aef6d11cb588049bd9eebf74502dd585201edddf965df1e9b61031bb
2710510394906387|04/31|JCB 16 digit|740|Platinum|30d53a9a-35c2-4655-bb51-18b0a9679586|77920c335e1b50dbc12e668c0904faafb3ecd32abb6805da43b9f61fafe5fdb9
4101159506171|05/17|VISA 13 digit|167|Classic|4be5ecb2-433a-4612-a3b7-ed0d3a48d84c|b287215344029edf29fe38b65e2772ca4d561f76d6e505729111570a349fa81b
3528937380917567|06/15|Discover|793|Platinum|e62b7264-a909-4231-9f6d-1800442ccf78|4b92f5561581ce1e101bec2090a299b755cd3dd386efbf59793903162704b4fe
6586854310155303|06/26|Mastercard|131|Platinum|b1df55f5-cb3f-425c-8865-e464ab8f15d3|c82f0351d28513e5263f5aabd3ac54ea64cf0e244c5ddf9a7b7ee874a3e84e8d
4856972162551169|10/14|JCB 16 digit|406|Platinum|424b0aca-d818-471e-a9a0-b8b0e9236c01|822abd48f7de52e07b653b8d8777eeed161bc45e1a12879dd6e534a657548439
3590738261129618|04/31|VISA 16 digit|750|Platinum|5e2a50e7-f8e9-467d-9dc0-2bdcb50da295|4eabee0c4b8d158f2c9cf43e62d0df593ffc3a5af203407cf60a0be48e4e1b03
340768203767992|04/31|Maestro|350|Gold|068653fd-9883-4f88-91c8-92233f22bb70|4758d014246731b09832d8f64a2a1f94936099e06f0a75e6fd66654aed005390
30042303641340|07/25|Diners Club / Carte Blanche|127|Gold|d33ee85a-7462-482a-b257-e963e8d7f3de|8feaf8485637ffee19786527014d58a0e7bc949e67cec0d7187eac78371cd798
3533451626914498|09/22|JCB 15 digit|964|Platinum|2e899d07-b618-4c25-94e9-6e6712e4b544|3ee6c32a2aaae6027489843fc9918f051e8e74ea7e6baf58b3f52ad44a5d1867
6508994239967084|02/31|JCB 16 digit|660|Classic|b1808fe5-a997-4734-8656-2f52f5a67b35|890e3600604ad5bf153ae6a80f51d98c211942fedf8fcf6a476b726dc7b555f2
3571493894938984|01/20|VISA 19 digit|2709|Gold|d02a6904-3f29-42c7-85a1-5b7b629e9287|a7189f4122514abce050ef5cb2a7cf6dd6197d3932286ddad32d39f49dd53513
3537385084174615|02/25|American Express|810|Gold|a80fd01c-4914-41c1-b1b2-8ef716624e9a|26826ea442e8df8e24c7a25251cce66c72c71615327dd3a841481763677c1606
38335549384168|04/18|VISA 16 digit|370|Platinum|a2a48467-577d-437e-9f20-1fd822470cf1|153911d0c94840e6a5794c5a21706304f1bb8c6aa59944bae389b598045956ca
6011078909478505|05/24|American Express|467|Gold|e76a3bfb-302d-40dd-9dec-ac57d29075a0|22efaae821dbf97871c132e4d546d2b52414f97248b879f3e43037a79acf883f
4745608354490|04/31|VISA 13 digit|4477|Classic|6f71ac16-3227-4a30-8541-9270f8c311e6|d5ce99aa47c14346359f3f8af536eac0c13e55c3e9f3b0a276b5199aacab9bf6
4008806499488|03/25|VISA 16 digit|291|Gold|f11f1dde-a2ec-4243-b6b3-00ea2903242e|f1c7f09f9aa7abdd2345eea2e7707b06408933143a16c94559df1b4b7d16da8c
676183521217|05/26|VISA 13 digit|134|Platinum|5629b01e-8a40-4282-a3f6-413b283c45a2|2500f8ecac8ccc59b9904a52886ea9e683863ced504ac639f1f952360353042c
4173508223978862|03/13|VISA 16 digit|1914|Junior|dc24486b-a23a-443c-a9dd-b1fbaa3236f8|6f44833fdf7d5936fda15877993989613c2c6a59c32719c16f06b375cbc31cee
4182793461086037741|02/20|VISA 19 digit|596|Gold|c56905d8-8e35-489b-bff6-a4187ebcbc39|fda370c7f1939574e4bb4fe2c93570dfbbbc6bc3f33c23b1fe69bd8f10793214
4543363444004567232|12/20|VISA 16 digit|815|Platinum|b2f99430-a7a7-473c-a869-ba454d22d229|e3337bb222b3145d7d892e948f5e68e263e775578f7c5c2ab80ec7ac93f48679
2720674080632174|02/28|Diners Club / Carte Blanche|435|Platinum|aaced77e-b597-4261-825f-1d3a5e3b828e|749054d1981f738c9b37cb17959ad587c3f83a64a01fcbf9317573bbc9c0a69c
503807111292|01/28|Diners Club / Carte Blanche|323|Gold|f024818e-ea98-4025-94eb-cb3d19ebbe45|de5c9a1a0e3042e606ad3217a5b7afa6ef33191f269ef58e193396dd6ed05089
4287030515630553782|02/24|VISA 19 digit|7044|Classic|e5118c0f-bcc6-4a49-800f-ef7835e5372a|188f06b3ae0708b54308c85cd75240ce2562c3086669f708294ea305b4bc73e5
4423404710472643|04/26|Diners Club / Carte Blanche|463|Classic|a8681d44-5c6c-4baa-a89f-aa86f1239109|8db695a9cdb741fb20c5036ef4dd29a5f7f23777612dfe3f18b26ed6037080e9
3503326264961579|12/27|VISA 19 digit|977|Classic|0d1f770c-152a-46a9-af02-fb3983e9425b|ff21cf66dd8abce007a0c72c4b780fd28d79f896d3f7d26bca53de42db428669
4614845351287857|03/28|Diners Club / Carte Blanche|688|Classic|57a2911c-3ac4-45c9-9691-5647578dfd7b|26f16d9cf45d678035e04ce3be073cc401b73d6e4a55b4b3fccb41c86107907c
180038602361265|07/31|JCB 16 digit|743|Gold|3f76811e-1c6f-48e2-a168-fd113e964256|73de2c823aac21a059dad5e9630b1ec0ac4272a0bf67445c20cf43ba0a01cd84
3591495146671673|02/14|Diners Club / Carte Blanche|143|Gold|862e8f4c-a925-4cf8-9b05-5fa467f1bef5|d09dfab037b3559918f286d9e5dbe2b9173c68abcdf3fccf66676a1ca4c99d39
6558035080651556|06/28|Discover|551|Platinum|cd1c04fc-722a-4ee4-9955-4a89b52da11e|18a8a9e70be85a88a184da2feeee05a0f6dbec8240ea9daacaa5ff896df837db
4098282350588827|09/21|Discover|540|Classic|73725f16-8c20-4a10-818b-aae9f0fe4b18|06cf635b81e28487e73c51c5c7dbc5c1f85f1aa19238c25f4058e3740d67dd88
4168097694708|08/31|Discover|628|Gold|83338787-ab52-4ee2-9b9e-13f5d8f1aaa9|fbc3a84bf328a658eff01964ac34a2d223d43f63e19d57838e683d4f0920a962
30233328487583|10/27|Diners Club / Carte Blanche|261|Classic|5886a58d-835f-4200-880b-9fa45c88cdf3|7db7bd945dbd2fbee0f4ae92882c4512f91e442ddd71472d0859fe702ff95359
2273930856805738|06/30|JCB 16 digit|178|Classic|85f9c9d6-ecc6-4cdf-b392-753fbf66aa35|2501392ad6e78a1822378396b446f008f3e4ee990a3977fe2aa8d60174e835ab
4421844790807287|04/31|VISA 16 digit|557|Platinum|83ca407c-dbc4-41ee-9028-c2940bc9643a|dad6d3d03332dab33399c0f71143aad24fa13af5473f89c60ad2c0aabf7b3016
4382489266347415023|05/22|Discover|222|Platinum|1fee1573-abad-4c2b-89f4-1b85024b7765|bb6562d96c98b08325f2bc737354f1f569a04abe24c98205a104c7902f07bf9a
676244062698|09/25|Discover|200|Classic|9938102f-e46c-499c-9a44-19788f6f7328|c912bdb6c9554f02b65d92307215f4edd204c80700d871baf7bff5e8cb3287ec
3514052073108346|09/30|Mastercard|465|Classic|4af327ed-b9af-4351-a66a-b3b58191486e|adc5f7dbe5a72d12dc2c0f1c07d75daea0b75f8d70d9a6c56055cd5e95dfb157
2262048092261203|11/31|VISA 19 digit|206|Gold|d5198aaf-8442-4046-9fe0-1ff4169ea0bf|dd4f54300f461bbcc07d038e1a0bff19e2209f5570b61e8e4c87e13d71dcebfa
30385866082075|10/24|Maestro|366|Gold|795f6808-0ff1-49d7-abcd-098968e9ac26|ae3d554ae3529c2739025b9155dc0d879e0c722cc86864bc4a31ab24bed88d49
4916664597351633578|06/28|VISA 16 digit|593|Classic|a02c931e-fbb6-44f4-92dc-0fcf848052b9|97291dc925a54693056f89c824f1f91673eb825c725478d0236183cae27dff3d
630487925228|12/25|JCB 16 digit|8600|Gold|b9d51b22-699b-4e61-9da7-8de711590fde|20dc2a0b7e60f32b3f7514017c6f275aefb3c426ebc6a9515eef406471229bd3
30304431673011|06/16|Mastercard|0416|Classic|33a7c84c-15b2-46ff-b821-ff3547a624c2|623dca66bf5bfb31097c8ce1f4b43fe6f5fe986c2f6dd8eb1e6a4f1ebdbcdadb
3518566466731444|08/24|JCB 16 digit|710|Platinum|28540556-a95c-4690-af60-20e751079746|218833f805c4bd82cb0893ba1e3c7f160eb7927a49ff77f95abe546f7fe6f23a
36603668827503|08/24|VISA 19 digit|170|Gold|8655d1eb-dc46-4a31-8ac2-e54c993ad7ef|6031b4b5a36344caa0febd01a00af6f4da492ef2acf6f8cb62400c0189f18fdc
370005686394629|01/31|Discover|9388|Gold|dce97c75-11d9-4f4a-94d3-ec875d47757e|15489b57d9e5897994ac183ad26b659af9f97af63f2b0f1586bfa3334a5108fd
2282793404223633|07/30|VISA 16 digit|344|Platinum|5bba9cae-c25e-4795-9f20-c3ee5c5360d1|a4173cc4e3eba9299575c25c7a4e2ad726c1af1fd1703635727d207ba7b11d81
060452009693|05/14|Diners Club / Carte Blanche|872|Platinum|3d5dfba6-c5f6-4aaa-866e-1e63fa5a64ff|6e30813953e77947364e965c36c1577205cdf8dfcfc36c6ea846bf15ae0b1335
4072880309352805|12/26|JCB 16 digit|112|Platinum|ede0a516-e749-45ea-a8dd-e4504b0cef68|565d0db140d7fca065c5eb685d6cf6f7143c8f6bf5a87521c9d3c7757e85c473
6011410432023781|07/23|Maestro|7418|Classic|187f8246-29d5-485f-ba8e-9a923c697354|bf0a0710d73a9fd6bbbc235991e7098c8d4c6633b051466779b248a128be41f6
4723005033603173|12/28|VISA 16 digit|033|Platinum|65196892-af7c-4a3b-bf36-e0ea1a4bf63d|73c1e0cb718c1601b3e6370181ae8a2dc8b16c3a68f66c7609a07cd13efcc279
5361236993289786|02/21|VISA 16 digit|280|Gold|08f36aae-f098-4222-bce5-f48450379bed|0683dfbe8bf967264c3219ceab4f21023125db30d558d915824d6b5091cf0155
6011778767529212|11/23|VISA 13 digit|883|Platinum|b95e37e0-1e79-4856-aa72-4859d35bd086|6976c4bdf11264ff9f9e309e623a47f1b4d9f3c5187008e7a30cc90446217b98
373844271006207|03/17|VISA 16 digit|533|Platinum|a8ba518c-730f-4b97-9a68-57c1dddab673|046b0c7866d2e60bd205173f1c21147d685dc113a7f0aad6fb94d4ff72cc24a1
3533124072055807|09/20|Maestro|368|Classic|2b9c0dfd-0db8-4eb2-83ed-526521627465|ac073921bc452d3cf42e94a2cae92d853fd5232f62099af529e5c6a296955066
180065691639830|03/26|JCB 16 digit|729|Gold|af43e356-e7bf-4e7e-a48e-b52556dd34c5|aa39abc871b6094c879215e224854be5f868e83e27603d6945f1a13f67b95e99
4843202859129|04/17|American Express|938|Classic|f06bbf44-c445-4a44-9473-814787a883a8|a63bfd11793b61d65ccba963fefb059b1b0ae5a651ee4c6447b7dd184db8f276
4321379043234741|02/18|VISA 16 digit|286|Classic|f93b9433-73dc-4f3b-bffa-e9bf49f516b5|3db9f52259cdc28e5bb54bf01dc10079d8df105d4ca14b83764b4c866124be48
3515227813103992|09/29|Discover|493|Gold|de8806b5-eaf2-43a3-bece-ddee683daec1|b50754ea5cab8a2602d4f5a73a995800a79e7e0031103b8c00fb06fad86cb786
3575394948689670|01/25|JCB 15 digit|281|Platinum|05834c19-4130-4cee-acbf-c6e504048682|cfa3110d9ee0f0dc4e6a79630f0bb2588c78ea71fc2677068dd67a2a10848f00
3543030133336516|01/26|Discover|053|Classic|bd505cce-1ec4-4e2e-8a54-7ca73a49a138|274fef6a178fc676e72ba0aada3f3c83e001ec522f371a77c2d46b5cf44562b3
3564714981876947|06/26|JCB 15 digit|4197|Classic|8e9b17b4-7c66-4e3d-9969-f3648d7f8217|8c8fa572d7b285415f8335d1b47f3b9c0d69bf71653e163aac07ac396ef8a2db
348599047915204|09/31|JCB 16 digit|173|Classic|e970ec0b-3da9-4cd1-9be4-c148d94e8f28|a1ea48c658e904f7426d5f873b68b8822c123c4f9208a8ae0dccd5b907ce1d22
3586507284717436|03/14|Diners Club / Carte Blanche|434|Gold|d2bb9053-f825-4426-90a5-608faebc17d9|9616dfbc7fe2bc92ba0f9627721b0e15fedf76edd437e140149177abbe6bf9b3
379414690775370|11/22|American Express|434|Platinum|4b04b504-b5e0-4a36-85cd-891571d6cc10|99a0b4f9ebe615f08c83b2759a917f026287b5fcf0ffba5a5e58cad0439a43b6
30093891643131|12/20|American Express|509|Classic|689a3d99-c9df-4292-ab27-76860cd69e15|357c6c9263846aa3a03e656e59b5447ab0050718b5772647d86990ec16738d5c
4813058559354|03/13|JCB 15 digit|879|Classic|902c451b-c499-4cf5-8dc8-1c1e52bff353|01684d3755c036450cd35fc9c4438875b22d480731ef5affb83f07a0ad22aeea
3565458850879934|04/13|Mastercard|899|Classic|5beca516-72f3-4143-9250-ae68e2fab716|b382ab23681aef7ac0538f21cac004056b7daae9d25d184e8723fa73a611e12b
4210034654305215|09/29|American Express|957|Platinum|73c74b31-a791-4a9a-8636-eac7c5cf8676|d391b923f7d930e91fccda3cee1bb476891ca1452916dd15434077557c490c5f
4246678233030278|04/27|VISA 19 digit|430|Gold|27e05fc5-abab-463a-9c9a-d4aeaf583ed9|18002d50e32f34ef8fdef78426cdf0c163d21e287ca57a5e38907187b51731c6
30371710462861|04/14|Diners Club / Carte Blanche|935|Classic|0dea2a17-dba0-4d2d-ad38-511ecd235a97|d402d0721f0793d12f801451740228c39ceae03b0e83335b6879ca68cdcc9dfb
4724044499244296631|07/26|JCB 16 digit|9809|Gold|6e4f35dd-3df1-4970-8237-7718e3064283|07046a9fc256c83f1d57dacc59be74546e35973d55f508abfabb620cf83ff010
4669731538066519|11/28|VISA 13 digit|070|Gold|f6c17796-342c-45d0-b235-a61e8c320dbe|d2c12d95b105176a360d12e7ec6b0628faba0b73fe6a517e87bf1c71c8e04af9
3565021366182654|08/15|VISA 13 digit|098|Platinum|1ad99c05-6080-481c-87fb-aeab51acf003|4fb91d113262048316fae5682c8ecc471738232d4abe0e3304d99aeea63db94f
4514371476653494|06/25|American Express|689|Gold|d786d207-824b-4bf6-8616-59caf175a4c9|47d7c920fcc8371c45949b24797f5ed369fb642c5b2ed183d072903a9b2e993e
676235906093|03/18|JCB 16 digit|841|Classic|06fe8e30-87d2-43cc-bbfb-84ebefcdd46d|5242af6b02ea52d563e8be9fd4a46d751df94dfdf975b985e39b78efe7031e68
4738313220312431|10/29|Maestro|226|Classic|0de0d148-872c-4c8a-bf96-1e73d9d2bfa4|5e72b013422bdffa8f5085adde1d6d2adf3844c0bb7dd3e7c18f5c931d782392
503844535354|11/15|VISA 16 digit|8707|Gold|bce9c7b6-5606-45fa-b4ba-02e8311cd703|16e9c5da8ca26cda0d0a8318f6dcf8daf02e6da87cb2e8149ada0e8b8d083213
30300262812520|04/21|Discover|979|Gold|ac8e6755-4c94-4b15-8b27-41dd8a78990c|69de069c3ac784ed797dfc83c2c595bc094b3a7c003087a92c20258d047ee1fd
4726424756920952|08/17|Mastercard|077|Classic|3c173a17-733a-4462-979d-ef3b28d6e7bf|8f6e011f7c8bdf2eaa8955cd641e8c15690e19ffa2d5d2de624413ff13930f54
5280759353463699|12/12|VISA 16 digit|079|Classic|ac59af2e-fab9-49a8-8ac4-64085280813f|d2f154747231c12ad0a91debdd6e39d9268566010f3b732c92cc6e0fe94e31db
4887853891418404|09/32|Mastercard|176|Platinum|704e2724-6e6c-4979-9a0d-eab0cef45715|c2deecae82045ea720e7a413f8fc0efa19c9dd10ec131fe89cb499c91e3449e8
3553613072468890|02/16|Discover|962|Platinum|f86a0a96-27d9-438b-a9bb-9a55c925681e|cbd49148c1b768b27fb197cb1806796a1f118fa82679b3b4407b9de62ccef2fd
4806026246021|01/29|VISA 19 digit|363|Classic|6e2d35f2-dbaa-44fa-9a7d-35304bc2d68c|330bb2f816910c361613659e9d860ce306e863240c7b12b595093b39b3bab0ca
2221620472880263|01/21|Diners Club / Carte Blanche|593|Classic|2bcaf9e0-7a19-4025-bd9a-c5575a9af9f0|b448771ead36b53485ad55bf3f7cfbac85d2a94b6938aca275435be565417ab7
3571153152357489|06/21|Discover|806|Classic|ffdcfa69-b1b0-406d-bbda-699042dfd355|97781b5b46a69702d8414b4cb4b6f2252fed47a28b8884dbf56c45edaafe0c14
30250541296773|12/22|Diners Club / Carte Blanche|703|Classic|8eb5cb01-3302-4688-8a04-8ace6bcca7fa|7da1f1c741321e7c016e8ad6df1d9918609d3082c2e128414a5f59770bc222f8
3526069562425375|08/15|VISA 16 digit|159|Classic|c8c5808d-76af-4b0e-b371-2a0a8c2de339|977dd06d6d095302b8defe0cfcd444a8bc77e17c5ac0de1cc500242da27fea98
180027892498754|11/15|VISA 13 digit|022|Gold|5e96096f-7c20-43a4-8bd2-787234f16086|0d55484c02bf8e05b84c84bf325ce6e8cbbe73dc69b11f683944ed0bec645693
5184217252014979|09/28|JCB 16 digit|136|Gold|659b6c96-05c6-4dcb-b891-83cee3b3bb4a|fb9b1652099e79a6e3a82af546043747d7ce3306ee9f3342dce9ce760799c1df
630465523938|03/27|JCB 15 digit|964|Gold|70d6c37a-3c25-4c29-b947-1be2a2490698|3538535504e8ba806bb5b54d8ebfd75a6f0145b51cfddfe677444e35401310e3
676197199000|01/13|VISA 16 digit|875|Platinum|007ee554-6342-457d-b873-039f79b5caed|4ff281e0f3f17ed2179da5e090274a0a4d25b957779a7a08c0e8d31a960b4bd8
4997156334172|08/17|Maestro|0359|Gold|4d176ebc-95f7-4ce9-99e6-7bd245a9a374|152f7737115015c7212783b67807ddd85535fb4c750a8cfef5c347715d0027b6
344548005400257|03/32|VISA 19 digit|243|Platinum|4e374155-6efc-4fde-9218-36040ac80ffb|32cb50ea3e1c4113bf87b537d8b9874cdd07b2cb469eaec1eaea3ff0ac157227
36358926447210|03/17|VISA 13 digit|786|Classic|fc6ae1ea-e0af-49bd-ace0-eb2e393616a4|fdfc99f401b80daed5c8f927c12ae7ead7b789b2176548807fd9e9956e59058b
3579263347310517|12/19|VISA 16 digit|938|Gold|15a2df66-535b-4bcf-8aea-17c50cd68a83|b547e916cdf1d38bb93d6a0507cf978f9d2ddbcdfe5c18a35ddfc4b458e411ce
376686402740767|06/28|Maestro|667|Classic|a75deb7d-b86d-45ec-9de6-5c6f9b1108e7|36a5a0956885785336536f75ad70b49a1ae261387f684b7c05776ca07258da53
4330026631314|06/15|VISA 16 digit|462|Classic|954b020a-1b7e-4f0a-b52b-7af512ddee02|8a69b5011126952605f564ef9574d50a9791f8198278deea10976eb8846b221c
3583894878952618|02/21|Diners Club / Carte Blanche|3735|Platinum|36aaae43-2325-470d-8a4e-f33e89ddfff1|ad374adbc274a38f7b002a972f4968edde512bafbbca91c72e1de598347498a9
4966803161254|07/26|JCB 16 digit|558|Classic|6b50017c-68c2-4fcc-a7e8-3b98bb2b87f4|b0586eff6640b12120a3ccbc02f58ccb95b0f745754111d08b830c923787a1b2
6011991699242271|07/23|VISA 13 digit|785|Gold|75b51c9c-e68a-4b25-9fcb-921696f8dca2|e6d9e0ba412fa115eb770137dcc364e6c1bdc091ba882a93a1af90671641fd82
4824548388374815923|06/25|Diners Club / Carte Blanche|171|Platinum|85313273-7d79-4c63-a5a5-badaea648350|9788097f3ed9c47bc46c11d5eed79fc7c31a64b479fc3fb087567d2ed841f3aa
180001109668145|08/20|VISA 19 digit|646|Gold|b193ca78-f05c-4654-a9f2-ee96fdb0100f|c6ecb0c3f7e4d0d7b294f0188169e2331818666349ed839fd7f923e977d758d6
2285659003846958|05/30|JCB 16 digit|493|Classic|d49be75b-3f5c-43a8-8b93-0f5d6fcd62e3|41f8051943b4413a153010cf423b6afaed0394c0499591a7058bc6ad426f7130
2497147860679047|12/29|Mastercard|632|Platinum|8608ea16-1f52-4707-a5bc-d9f44449a54d|9b206d55219347aab7ef52bedf1483536c30e0e1bb0aadd44e9746e54ff02b84
347729280119997|10/17|VISA 16 digit|777|Classic|a77add37-b628-4883-8311-c5ed17bb3583|1b582536a8ce805285d2241c96091e7fa618ecf55cf7058ac2a3e5c8a9ee8385
213109643484720|10/32|VISA 16 digit|064|Classic|927e83d8-f9c2-4541-8b29-36edf6b3bbb5|93f37dc9403b21273d4504d47f8641c80c9f3069ac4c9311260f8dff8a54d9f7
213125322212935|04/17|JCB 15 digit|067|Classic|9135bb61-6936-4433-af56-484b71d4f33a|fc93c5d46d591ae0aaafcc6bef1ead81c40c8d7e7a6516f826bcb3077bce4e14
3534174089705208|02/26|VISA 16 digit|779|Classic|4b892ae9-70c3-4ffb-a678-ad9901b124e7|207959d0815845503606c89e16262ab607257f7c6943e1c72a436f313e33e7bb
4415969950211619904|09/14|Maestro|002|Gold|7d49fcd3-6665-4f1e-9d20-188782f4d258|439f6cf5b8e19950353be90d1ee65fc250f60ad34c5b359413e41e61fcbe12ae
4341314309915523|01/22|Maestro|932|Platinum|b931f245-f938-4242-8a2a-5db3b3741be5|35f99396193bf8625ae7006c3b1949a84484d92c3f7a08af2fe97c403a7461fb
30278134542576|09/13|VISA 13 digit|387|Gold|51674839-50d9-4e51-9f1d-5620cd7335d7|5386e6398fe7273b5355ee0f7dedb700bcc9cf39eea6b1bdea0d30024f3f4daa
5278703849181444|08/18|Maestro|733|Platinum|c88afdaa-8bbb-4c9c-a1e8-71343e64d4be|0556e297210dfb5fca4ac24175fb6255305aa71fa72a1446c1b43126b4cba105
4835415266014064258|12/21|Discover|841|Gold|d96f8cc2-ea98-43de-a837-6ae4845f122f|61a96fa42716cab6880acb02b62589acef03ed366d8165be5ab0f3824fa2869b
4083502634608365|07/13|VISA 13 digit|533|Classic|fd674c5e-6fb9-4af9-927c-e0f8fbd3d016|262673770199485352bc12cf74b04096e7d2eff2217cf9f7e120209f210df273
180045978338082|08/32|JCB 16 digit|815|Classic|71b7813c-9eab-444c-8195-4f2401694634|f2664f31e89f124364b9f800ee8339164b7281b9ef5900c5e88725676cafcfa7
30231155327997|03/14|JCB 16 digit|948|Classic|3f3440a1-9659-451d-99e6-04c32de8e2b8|e7d889926cea267fa08bdb6597873edc888df7444db951981fdd6a260c78b1ab
3595482670165856|06/16|VISA 19 digit|588|Gold|4ea2fc0b-29f3-41cb-ad34-9ef0c24158c3|584651ad427593f87fb907840dd6e98a3a38f3cd29669045b05ea881a3aaf274
30232368531151|11/23|Mastercard|814|Gold|221e4a1e-0499-4a42-8592-5b3869d1af1f|aa00d28b11a2bea426788a7c1c1b7bb1fe9cfd1e2858ba77c33d96cf9f0112d3
5314040006925883|02/13|VISA 16 digit|055|Classic|e7a87124-e447-4bba-b3ea-8c4478e67629|8f02a64993496e9a8d6f2c624382869e27f32419714193994b4da9343b5746a4
30161871664730|08/30|VISA 13 digit|417|Platinum|8969d9b3-3e5b-4621-a360-0e2e71a17758|ae1812e95c7c9349cff92ea723432a0f543232330995a1b3a87d391c81d60211
